,subject,list,item,input,output,study,recall,repeat,intrusion,prior_list,prior_input,word,corr_rule_numeric,rel_subj_boundary,block,run,points,subid,recalled
4275,5f455ed3326727130e7d4a49,2,bench,8.0,,True,False,0,False,,,bench,0.0,1.0,10.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4276,5f455ed3326727130e7d4a49,2,bluejay,42.0,,True,False,0,False,,,bluejay,1.0,-1.0,14.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4277,5f455ed3326727130e7d4a49,2,bus,54.0,,True,False,0,False,,,bus,0.0,-3.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4278,5f455ed3326727130e7d4a49,2,butterfly,51.0,,True,False,0,False,,,butterfly,0.0,-6.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4279,5f455ed3326727130e7d4a49,2,camel,48.0,5.0,True,True,0,False,,,camel,3.0,5.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4280,5f455ed3326727130e7d4a49,2,card,7.0,,True,False,0,False,,,card,0.0,0.0,10.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4281,5f455ed3326727130e7d4a49,2,castle,38.0,,True,False,0,False,,,castle,1.0,2.0,14.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4282,5f455ed3326727130e7d4a49,2,cave,3.0,,True,False,0,False,,,cave,2.0,-4.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4283,5f455ed3326727130e7d4a49,2,cheek,22.0,,True,False,0,False,,,cheek,3.0,1.0,12.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4284,5f455ed3326727130e7d4a49,2,chipmunk,45.0,,True,False,0,False,,,chipmunk,3.0,2.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4285,5f455ed3326727130e7d4a49,2,clip,29.0,,True,False,0,False,,,clip,2.0,1.0,13.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4286,5f455ed3326727130e7d4a49,2,dam,24.0,4.0,True,True,0,False,,,dam,3.0,3.0,12.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4287,5f455ed3326727130e7d4a49,2,deer,44.0,,True,False,0,False,,,deer,3.0,1.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4288,5f455ed3326727130e7d4a49,2,desk,10.0,,True,False,0,False,,,desk,0.0,3.0,10.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4289,5f455ed3326727130e7d4a49,2,dice,43.0,11.0,True,True,0,False,,,dice,3.0,0.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4290,5f455ed3326727130e7d4a49,2,duck,11.0,,True,False,0,False,,,duck,0.0,-2.0,10.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4291,5f455ed3326727130e7d4a49,2,easel,39.0,,True,False,0,False,,,easel,1.0,3.0,14.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4292,5f455ed3326727130e7d4a49,2,father,27.0,13.0,True,True,0,False,,,father,3.0,-1.0,12.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4293,5f455ed3326727130e7d4a49,2,floss,28.0,,True,False,0,False,,,floss,2.0,0.0,13.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4294,5f455ed3326727130e7d4a49,2,fork,55.0,,True,False,0,False,,,fork,0.0,-2.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4295,5f455ed3326727130e7d4a49,2,fountain,47.0,,True,False,0,False,,,fountain,3.0,4.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4296,5f455ed3326727130e7d4a49,2,gorilla,49.0,15.0,True,True,0,False,,,gorilla,3.0,6.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4297,5f455ed3326727130e7d4a49,2,hand,30.0,,True,False,0,False,,,hand,2.0,2.0,13.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4298,5f455ed3326727130e7d4a49,2,hat,41.0,,True,False,0,False,,,hat,1.0,-2.0,14.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4299,5f455ed3326727130e7d4a49,2,hotdog,18.0,,True,False,0,False,,,hotdog,1.0,-3.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4300,5f455ed3326727130e7d4a49,2,house,2.0,,True,False,0,False,,,house,2.0,-5.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4301,5f455ed3326727130e7d4a49,2,jail,4.0,,True,False,0,False,,,jail,2.0,-3.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4302,5f455ed3326727130e7d4a49,2,kangaroo,16.0,,True,False,0,False,,,kangaroo,1.0,3.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4303,5f455ed3326727130e7d4a49,2,key,52.0,17.0,True,True,0,False,,,key,0.0,-5.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4304,5f455ed3326727130e7d4a49,2,lake,15.0,,True,False,0,False,,,lake,1.0,2.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4305,5f455ed3326727130e7d4a49,2,library,19.0,,True,False,0,False,,,library,1.0,-2.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4306,5f455ed3326727130e7d4a49,2,moon,1.0,,True,False,0,False,,,moon,2.0,-6.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4307,5f455ed3326727130e7d4a49,2,mother,32.0,14.0,True,True,0,False,,,mother,2.0,4.0,13.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4308,5f455ed3326727130e7d4a49,2,onion,6.0,,True,False,0,False,,,onion,2.0,-1.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4309,5f455ed3326727130e7d4a49,2,peach,13.0,19.0,True,True,0,False,,,peach,1.0,0.0,11.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4310,5f455ed3326727130e7d4a49,2,pelican,53.0,1.0,True,True,0,False,,,pelican,0.0,-4.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4311,5f455ed3326727130e7d4a49,2,penny,21.0,,True,False,0,False,,,penny,3.0,0.0,12.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4312,5f455ed3326727130e7d4a49,2,piano,26.0,18.0,True,True,0,False,,,piano,3.0,-2.0,12.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4313,5f455ed3326727130e7d4a49,2,pillar,23.0,,True,False,0,False,,,pillar,3.0,2.0,12.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4314,5f455ed3326727130e7d4a49,2,pretzel,56.0,6.0,True,True,0,False,,,pretzel,0.0,-1.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4315,5f455ed3326727130e7d4a49,2,puppy,17.0,,True,False,0,False,,,puppy,1.0,4.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4316,5f455ed3326727130e7d4a49,2,rat,25.0,,True,False,0,False,,,rat,3.0,-3.0,12.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4317,5f455ed3326727130e7d4a49,2,rhino,12.0,9.0,True,True,0,False,,,rhino,0.0,-1.0,10.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4318,5f455ed3326727130e7d4a49,2,roof,35.0,,True,False,0,False,,,roof,2.0,-1.0,13.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4319,5f455ed3326727130e7d4a49,2,school,34.0,,True,False,0,False,,,school,2.0,-2.0,13.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4320,5f455ed3326727130e7d4a49,2,sheep,5.0,,True,False,0,False,,,sheep,2.0,-2.0,9.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4321,5f455ed3326727130e7d4a49,2,skunk,37.0,3.0,True,True,0,False,,,skunk,1.0,1.0,14.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4322,5f455ed3326727130e7d4a49,2,star,46.0,8.0,True,True,0,False,,,star,3.0,3.0,15.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4323,5f455ed3326727130e7d4a49,2,sun,,7.0,False,True,0,True,1.0,48.0,sun,2.0,-1.0,7.0,1.0,1.0,5f455ed3326727130e7d4a49,False
4324,5f455ed3326727130e7d4a49,2,tablet,40.0,,True,False,0,False,,,tablet,1.0,-3.0,14.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4325,5f455ed3326727130e7d4a49,2,toe,36.0,12.0,True,True,0,False,,,toe,1.0,0.0,14.0,2.0,0.0,5f455ed3326727130e7d4a49,True
4326,5f455ed3326727130e7d4a49,2,trout,14.0,16.0,True,True,0,False,,,trout,1.0,1.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,True
4327,5f455ed3326727130e7d4a49,2,wall,31.0,,True,False,0,False,,,wall,2.0,3.0,13.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4328,5f455ed3326727130e7d4a49,2,windmill,20.0,,True,False,0,False,,,windmill,1.0,-1.0,11.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4329,5f455ed3326727130e7d4a49,2,world,9.0,,True,False,0,False,,,world,0.0,2.0,10.0,2.0,0.0,5f455ed3326727130e7d4a49,False
4330,5f455ed3326727130e7d4a49,3,acorn,39.0,,True,False,0,False,,,acorn,0.0,3.0,22.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4331,5f455ed3326727130e7d4a49,3,alligator,33.0,,True,False,0,False,,,alligator,3.0,-3.0,21.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4332,5f455ed3326727130e7d4a49,3,ape,32.0,,True,False,0,False,,,ape,3.0,4.0,21.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4333,5f455ed3326727130e7d4a49,3,barn,18.0,,True,False,0,False,,,barn,0.0,-2.0,19.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4334,5f455ed3326727130e7d4a49,3,bean,23.0,,True,False,0,False,,,bean,1.0,3.0,20.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4335,5f455ed3326727130e7d4a49,3,belt,14.0,,True,False,0,False,,,belt,0.0,0.0,19.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4336,5f455ed3326727130e7d4a49,3,boot,29.0,,True,False,0,False,,,boot,3.0,1.0,21.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4337,5f455ed3326727130e7d4a49,3,bush,19.0,,True,False,0,False,,,bush,0.0,-1.0,19.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4338,5f455ed3326727130e7d4a49,3,candle,21.0,,True,False,0,False,,,candle,1.0,1.0,20.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4339,5f455ed3326727130e7d4a49,3,canyon,53.0,,True,False,0,False,,,canyon,2.0,3.0,24.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4340,5f455ed3326727130e7d4a49,3,cashew,13.0,,True,False,0,False,,,cashew,2.0,-1.0,18.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4341,5f455ed3326727130e7d4a49,3,chalk,17.0,,True,False,0,False,,,chalk,0.0,3.0,19.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4342,5f455ed3326727130e7d4a49,3,chimp,40.0,,True,False,0,False,,,chimp,0.0,-3.0,22.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4343,5f455ed3326727130e7d4a49,3,chin,27.0,,True,False,0,False,,,chin,1.0,-1.0,20.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4344,5f455ed3326727130e7d4a49,3,coffin,36.0,,True,False,0,False,,,coffin,0.0,0.0,22.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4345,5f455ed3326727130e7d4a49,3,cow,5.0,4.0,True,True,0,False,,,cow,1.0,-3.0,17.0,3.0,1.0,5f455ed3326727130e7d4a49,True
4346,5f455ed3326727130e7d4a49,3,drawer,15.0,,True,False,0,False,,,drawer,0.0,1.0,19.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4347,5f455ed3326727130e7d4a49,3,frog,47.0,,True,False,0,False,,,frog,3.0,-3.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4348,5f455ed3326727130e7d4a49,3,grill,7.0,,True,False,0,False,,,grill,1.0,-1.0,17.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4349,5f455ed3326727130e7d4a49,3,hammer,48.0,,True,False,0,False,,,hammer,3.0,-2.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4350,5f455ed3326727130e7d4a49,3,hippo,56.0,,True,False,0,False,,,hippo,2.0,-1.0,24.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4351,5f455ed3326727130e7d4a49,3,hornet,10.0,,True,False,0,False,,,hornet,2.0,2.0,18.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4352,5f455ed3326727130e7d4a49,3,kayak,31.0,,True,False,0,False,,,kayak,3.0,3.0,21.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4353,5f455ed3326727130e7d4a49,3,labrador,12.0,,True,False,0,False,,,labrador,2.0,-2.0,18.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4354,5f455ed3326727130e7d4a49,3,lamb,50.0,,True,False,0,False,,,lamb,2.0,0.0,24.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4355,5f455ed3326727130e7d4a49,3,land,6.0,,True,False,0,False,,,land,1.0,-2.0,17.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4356,5f455ed3326727130e7d4a49,3,laptop,11.0,,True,False,0,False,,,laptop,2.0,3.0,18.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4357,5f455ed3326727130e7d4a49,3,lighter,52.0,,True,False,0,False,,,lighter,2.0,2.0,24.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4358,5f455ed3326727130e7d4a49,3,mail,38.0,,True,False,0,False,,,mail,0.0,2.0,22.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4359,5f455ed3326727130e7d4a49,3,mint,54.0,,True,False,0,False,,,mint,2.0,-3.0,24.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4360,5f455ed3326727130e7d4a49,3,mite,4.0,,True,False,0,False,,,mite,1.0,3.0,17.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4361,5f455ed3326727130e7d4a49,3,mug,26.0,,True,False,0,False,,,mug,1.0,-2.0,20.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4362,5f455ed3326727130e7d4a49,3,napkin,30.0,,True,False,0,False,,,napkin,3.0,2.0,21.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4363,5f455ed3326727130e7d4a49,3,nose,8.0,,True,False,0,False,,,nose,2.0,0.0,18.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4364,5f455ed3326727130e7d4a49,3,note,1.0,5.0,True,True,0,False,,,note,1.0,0.0,17.0,3.0,0.0,5f455ed3326727130e7d4a49,True
4365,5f455ed3326727130e7d4a49,3,oar,55.0,1.0,True,True,0,False,,,oar,2.0,-2.0,24.0,3.0,0.0,5f455ed3326727130e7d4a49,True
4366,5f455ed3326727130e7d4a49,3,orca,28.0,,True,False,0,False,,,orca,3.0,0.0,21.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4367,5f455ed3326727130e7d4a49,3,owl,49.0,,True,False,0,False,,,owl,3.0,-1.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4368,5f455ed3326727130e7d4a49,3,pearl,22.0,,True,False,0,False,,,pearl,1.0,2.0,20.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4369,5f455ed3326727130e7d4a49,3,phone,3.0,,True,False,0,False,,,phone,1.0,2.0,17.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4370,5f455ed3326727130e7d4a49,3,pig,41.0,,True,False,0,False,,,pig,0.0,-2.0,22.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4371,5f455ed3326727130e7d4a49,3,plum,45.0,2.0,True,True,0,False,,,plum,3.0,2.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,True
4372,5f455ed3326727130e7d4a49,3,pole,42.0,,True,False,0,False,,,pole,0.0,-1.0,22.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4373,5f455ed3326727130e7d4a49,3,sage,37.0,,True,False,0,False,,,sage,0.0,1.0,22.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4374,5f455ed3326727130e7d4a49,3,scooter,24.0,,True,False,0,False,,,scooter,1.0,4.0,20.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4375,5f455ed3326727130e7d4a49,3,screw,25.0,,True,False,0,False,,,screw,1.0,-3.0,20.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4376,5f455ed3326727130e7d4a49,3,sink,35.0,,True,False,0,False,,,sink,3.0,-1.0,21.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4377,5f455ed3326727130e7d4a49,3,skate,16.0,,True,False,0,False,,,skate,0.0,2.0,19.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4378,5f455ed3326727130e7d4a49,3,street,44.0,,True,False,0,False,,,street,3.0,1.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4379,5f455ed3326727130e7d4a49,3,throne,34.0,,True,False,0,False,,,throne,3.0,-2.0,21.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4380,5f455ed3326727130e7d4a49,3,train,46.0,,True,False,0,False,,,train,3.0,3.0,23.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4381,5f455ed3326727130e7d4a49,3,truck,9.0,,True,False,0,False,,,truck,2.0,1.0,18.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4382,5f455ed3326727130e7d4a49,3,van,43.0,,True,False,0,False,,,van,3.0,0.0,23.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4383,5f455ed3326727130e7d4a49,3,watch,2.0,,True,False,0,False,,,watch,1.0,1.0,17.0,3.0,1.0,5f455ed3326727130e7d4a49,False
4384,5f455ed3326727130e7d4a49,3,woman,51.0,3.0,True,True,0,False,,,woman,2.0,1.0,24.0,3.0,1.0,5f455ed3326727130e7d4a49,True
4385,5f455ed3326727130e7d4a49,3,zoo,20.0,,True,False,0,False,,,zoo,1.0,0.0,20.0,3.0,0.0,5f455ed3326727130e7d4a49,False
4386,5f455ed3326727130e7d4a49,4,ant,56.0,1.0,True,True,0,False,,,ant,0.0,7.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4387,5f455ed3326727130e7d4a49,4,bath,4.0,,True,False,0,False,,,bath,1.0,3.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4388,5f455ed3326727130e7d4a49,4,beach,42.0,,True,False,0,False,,,beach,2.0,7.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4389,5f455ed3326727130e7d4a49,4,bear,2.0,,True,False,0,False,,,bear,1.0,1.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4390,5f455ed3326727130e7d4a49,4,beet,27.0,,True,False,0,False,,,beet,1.0,-1.0,28.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4391,5f455ed3326727130e7d4a49,4,bison,41.0,,True,False,0,False,,,bison,2.0,6.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4392,5f455ed3326727130e7d4a49,4,blimp,32.0,,True,False,0,False,,,blimp,0.0,-3.0,29.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4393,5f455ed3326727130e7d4a49,4,boulder,31.0,,True,False,0,False,,,boulder,0.0,3.0,29.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4394,5f455ed3326727130e7d4a49,4,boy,33.0,3.0,True,True,0,False,,,boy,0.0,-2.0,29.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4395,5f455ed3326727130e7d4a49,4,bracelet,34.0,8.0,True,True,0,False,,,bracelet,0.0,-1.0,29.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4396,5f455ed3326727130e7d4a49,4,broom,15.0,,True,False,0,False,,,broom,3.0,0.0,27.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4397,5f455ed3326727130e7d4a49,4,building,30.0,11.0,True,True,0,False,,,building,0.0,2.0,29.0,4.0,0.0,5f455ed3326727130e7d4a49,True
4398,5f455ed3326727130e7d4a49,4,butterfly,,10.0,False,True,0,True,2.0,51.0,butterfly,0.0,-6.0,16.0,2.0,1.0,5f455ed3326727130e7d4a49,False
4399,5f455ed3326727130e7d4a49,4,chair,55.0,,True,False,0,False,,,chair,0.0,6.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4400,5f455ed3326727130e7d4a49,4,cheetah,26.0,,True,False,0,False,,,cheetah,1.0,-2.0,28.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4401,5f455ed3326727130e7d4a49,4,cherry,38.0,,True,False,0,False,,,cherry,3.0,3.0,30.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4402,5f455ed3326727130e7d4a49,4,coin,11.0,,True,False,0,False,,,coin,2.0,3.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4403,5f455ed3326727130e7d4a49,4,date,12.0,6.0,True,True,0,False,,,date,2.0,-3.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4404,5f455ed3326727130e7d4a49,4,dock,16.0,,True,False,0,False,,,dock,3.0,1.0,27.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4405,5f455ed3326727130e7d4a49,4,donut,20.0,,True,False,0,False,,,donut,3.0,-1.0,27.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4406,5f455ed3326727130e7d4a49,4,fort,51.0,5.0,True,True,0,False,,,fort,0.0,2.0,32.0,4.0,0.0,5f455ed3326727130e7d4a49,True
4407,5f455ed3326727130e7d4a49,4,gate,46.0,,True,False,0,False,,,gate,2.0,-3.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4408,5f455ed3326727130e7d4a49,4,goggle,50.0,,True,False,0,False,,,goggle,0.0,1.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4409,5f455ed3326727130e7d4a49,4,grizzly,5.0,2.0,True,True,0,False,,,grizzly,1.0,-3.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4410,5f455ed3326727130e7d4a49,4,hill,36.0,,True,False,0,False,,,hill,3.0,1.0,30.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4411,5f455ed3326727130e7d4a49,4,hook,3.0,,True,False,0,False,,,hook,1.0,2.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4412,5f455ed3326727130e7d4a49,4,kiwi,18.0,,True,False,0,False,,,kiwi,3.0,3.0,27.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4413,5f455ed3326727130e7d4a49,4,lice,35.0,,True,False,0,False,,,lice,3.0,0.0,30.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4414,5f455ed3326727130e7d4a49,4,llama,23.0,,True,False,0,False,,,llama,1.0,2.0,28.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4415,5f455ed3326727130e7d4a49,4,mountain,37.0,,True,False,0,False,,,mountain,3.0,2.0,30.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4416,5f455ed3326727130e7d4a49,4,mouse,7.0,,True,False,0,False,,,mouse,1.0,-1.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4417,5f455ed3326727130e7d4a49,4,mushroom,52.0,,True,False,0,False,,,mushroom,0.0,3.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4418,5f455ed3326727130e7d4a49,4,mussel,13.0,7.0,True,True,0,False,,,mussel,2.0,-2.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4419,5f455ed3326727130e7d4a49,4,nest,43.0,,True,False,0,False,,,nest,2.0,-6.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4420,5f455ed3326727130e7d4a49,4,nickel,19.0,9.0,True,True,0,False,,,nickel,3.0,-2.0,27.0,4.0,0.0,5f455ed3326727130e7d4a49,True
4421,5f455ed3326727130e7d4a49,4,notebook,1.0,,True,False,0,False,,,notebook,1.0,0.0,25.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4422,5f455ed3326727130e7d4a49,4,pigeon,22.0,,True,False,0,False,,,pigeon,1.0,1.0,28.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4423,5f455ed3326727130e7d4a49,4,pill,21.0,,True,False,0,False,,,pill,1.0,0.0,28.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4424,5f455ed3326727130e7d4a49,4,pinecone,53.0,,True,False,0,False,,,pinecone,0.0,4.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4425,5f455ed3326727130e7d4a49,4,plane,48.0,,True,False,0,False,,,plane,2.0,-1.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4426,5f455ed3326727130e7d4a49,4,quarter,25.0,,True,False,0,False,,,quarter,1.0,-3.0,28.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4427,5f455ed3326727130e7d4a49,4,raft,54.0,,True,False,0,False,,,raft,0.0,5.0,32.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4428,5f455ed3326727130e7d4a49,4,rake,9.0,,True,False,0,False,,,rake,2.0,1.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4429,5f455ed3326727130e7d4a49,4,redwood,28.0,,True,False,0,False,,,redwood,0.0,0.0,29.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4430,5f455ed3326727130e7d4a49,4,seat,39.0,,True,False,0,False,,,seat,3.0,4.0,30.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4431,5f455ed3326727130e7d4a49,4,spoon,10.0,,True,False,0,False,,,spoon,2.0,2.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4432,5f455ed3326727130e7d4a49,4,stool,24.0,,True,False,0,False,,,stool,1.0,3.0,28.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4433,5f455ed3326727130e7d4a49,4,store,29.0,,True,False,0,False,,,store,0.0,1.0,29.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4434,5f455ed3326727130e7d4a49,4,string,14.0,,True,False,0,False,,,string,2.0,-1.0,26.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4435,5f455ed3326727130e7d4a49,4,taco,44.0,,True,False,0,False,,,taco,2.0,-5.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4436,5f455ed3326727130e7d4a49,4,tie,49.0,,True,False,0,False,,,tie,0.0,0.0,32.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4437,5f455ed3326727130e7d4a49,4,toilet,47.0,,True,False,0,False,,,toilet,2.0,-2.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4438,5f455ed3326727130e7d4a49,4,tomato,8.0,,True,False,0,False,,,tomato,2.0,0.0,26.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4439,5f455ed3326727130e7d4a49,4,volcano,17.0,,True,False,0,False,,,volcano,3.0,2.0,27.0,4.0,0.0,5f455ed3326727130e7d4a49,False
4440,5f455ed3326727130e7d4a49,4,waterfall,6.0,,True,False,0,False,,,waterfall,1.0,-2.0,25.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4441,5f455ed3326727130e7d4a49,4,whistle,45.0,,True,False,0,False,,,whistle,2.0,-4.0,31.0,4.0,1.0,5f455ed3326727130e7d4a49,False
4442,5f455ed3326727130e7d4a49,4,yacht,40.0,4.0,True,True,0,False,,,yacht,3.0,5.0,30.0,4.0,1.0,5f455ed3326727130e7d4a49,True
4443,5f4c722074dfe876eaa57716,1,anteater,32.0,3.0,True,True,0,False,,,anteater,3.0,4.0,5.0,1.0,1.0,5f4c722074dfe876eaa57716,True
4444,5f4c722074dfe876eaa57716,1,ape,18.0,6.0,True,True,0,False,,,ape,2.0,-4.0,3.0,1.0,1.0,5f4c722074dfe876eaa57716,True
