,subject,list,item,input,output,study,recall,repeat,intrusion,prior_list,prior_input,word,corr_rule_numeric,rel_subj_boundary,block,run,points,sona_id
2,63eafad399e87039254d1078,1,suv,3.0,8.0,True,True,0,False,,,suv,3.0,2.0,1.0,1.0,0.0,63eafad399e87039254d1078
3,63eafad399e87039254d1078,1,cord,4.0,,True,False,0,False,,,cord,3.0,3.0,1.0,1.0,1.0,63eafad399e87039254d1078
4,63eafad399e87039254d1078,1,badge,5.0,,True,False,0,False,,,badge,3.0,4.0,1.0,1.0,1.0,63eafad399e87039254d1078
5,63eafad399e87039254d1078,1,rhino,6.0,,True,False,0,False,,,rhino,3.0,-3.0,1.0,1.0,1.0,63eafad399e87039254d1078
6,63eafad399e87039254d1078,1,pearl,7.0,,True,False,0,False,,,pearl,3.0,-2.0,1.0,1.0,1.0,63eafad399e87039254d1078
7,63eafad399e87039254d1078,1,penguin,8.0,2.0,True,True,0,False,,,penguin,3.0,-1.0,1.0,1.0,1.0,63eafad399e87039254d1078
8,63eafad399e87039254d1078,1,penguin,8.0,10.0,False,True,1,False,,,penguin,3.0,-1.0,1.0,1.0,1.0,63eafad399e87039254d1078
9,63eafad399e87039254d1078,1,father,9.0,,True,False,0,False,,,father,1.0,0.0,2.0,1.0,0.0,63eafad399e87039254d1078
10,63eafad399e87039254d1078,1,pillar,10.0,,True,False,0,False,,,pillar,1.0,1.0,2.0,1.0,0.0,63eafad399e87039254d1078
11,63eafad399e87039254d1078,1,cage,11.0,,True,False,0,False,,,cage,1.0,2.0,2.0,1.0,1.0,63eafad399e87039254d1078
12,63eafad399e87039254d1078,1,wall,12.0,,True,False,0,False,,,wall,1.0,3.0,2.0,1.0,1.0,63eafad399e87039254d1078
13,63eafad399e87039254d1078,1,yacht,13.0,,True,False,0,False,,,yacht,1.0,-2.0,2.0,1.0,1.0,63eafad399e87039254d1078
14,63eafad399e87039254d1078,1,laptop,14.0,,True,False,0,False,,,laptop,1.0,-1.0,2.0,1.0,0.0,63eafad399e87039254d1078
15,63eafad399e87039254d1078,1,lock,15.0,6.0,True,True,0,False,,,lock,3.0,0.0,3.0,1.0,0.0,63eafad399e87039254d1078
16,63eafad399e87039254d1078,1,hospital,16.0,,True,False,0,False,,,hospital,3.0,1.0,3.0,1.0,1.0,63eafad399e87039254d1078
17,63eafad399e87039254d1078,1,bunny,17.0,,True,False,0,False,,,bunny,3.0,2.0,3.0,1.0,1.0,63eafad399e87039254d1078
18,63eafad399e87039254d1078,1,chin,18.0,,True,False,0,False,,,chin,3.0,3.0,3.0,1.0,0.0,63eafad399e87039254d1078
19,63eafad399e87039254d1078,1,mushroom,19.0,,True,False,0,False,,,mushroom,3.0,4.0,3.0,1.0,1.0,63eafad399e87039254d1078
20,63eafad399e87039254d1078,1,belt,20.0,,True,False,0,False,,,belt,3.0,-4.0,3.0,1.0,1.0,63eafad399e87039254d1078
21,63eafad399e87039254d1078,1,seal,21.0,,True,False,0,False,,,seal,1.0,-3.0,4.0,1.0,1.0,63eafad399e87039254d1078
22,63eafad399e87039254d1078,1,wasp,22.0,,True,False,0,False,,,wasp,1.0,-2.0,4.0,1.0,1.0,63eafad399e87039254d1078
23,63eafad399e87039254d1078,1,butterfly,23.0,1.0,True,True,0,False,,,butterfly,1.0,-1.0,4.0,1.0,1.0,63eafad399e87039254d1078
24,63eafad399e87039254d1078,1,world,24.0,,True,False,0,False,,,world,1.0,0.0,4.0,1.0,0.0,63eafad399e87039254d1078
25,63eafad399e87039254d1078,1,orange,25.0,,True,False,0,False,,,orange,1.0,1.0,4.0,1.0,1.0,63eafad399e87039254d1078
26,63eafad399e87039254d1078,1,ladder,26.0,,True,False,0,False,,,ladder,1.0,2.0,4.0,1.0,1.0,63eafad399e87039254d1078
27,63eafad399e87039254d1078,1,aspen,27.0,,True,False,0,False,,,aspen,1.0,-2.0,4.0,1.0,1.0,63eafad399e87039254d1078
28,63eafad399e87039254d1078,1,cigarette,28.0,,True,False,0,False,,,cigarette,1.0,-1.0,4.0,1.0,1.0,63eafad399e87039254d1078
29,63eafad399e87039254d1078,1,tiger,29.0,5.0,True,True,0,False,,,tiger,0.0,0.0,5.0,1.0,0.0,63eafad399e87039254d1078
30,63eafad399e87039254d1078,1,gazelle,30.0,,True,False,0,False,,,gazelle,0.0,1.0,5.0,1.0,1.0,63eafad399e87039254d1078
31,63eafad399e87039254d1078,1,emu,31.0,,True,False,0,False,,,emu,0.0,2.0,5.0,1.0,1.0,63eafad399e87039254d1078
32,63eafad399e87039254d1078,1,lily,32.0,,True,False,0,False,,,lily,0.0,3.0,5.0,1.0,0.0,63eafad399e87039254d1078
33,63eafad399e87039254d1078,1,tile,33.0,,True,False,0,False,,,tile,0.0,-3.0,5.0,1.0,1.0,63eafad399e87039254d1078
34,63eafad399e87039254d1078,1,mussel,34.0,,True,False,0,False,,,mussel,0.0,-2.0,5.0,1.0,1.0,63eafad399e87039254d1078
35,63eafad399e87039254d1078,1,tuna,35.0,,True,False,0,False,,,tuna,0.0,-1.0,5.0,1.0,1.0,63eafad399e87039254d1078
36,63eafad399e87039254d1078,1,pill,36.0,,True,False,0,False,,,pill,2.0,0.0,6.0,1.0,0.0,63eafad399e87039254d1078
37,63eafad399e87039254d1078,1,bowtie,37.0,,True,False,0,False,,,bowtie,2.0,1.0,6.0,1.0,1.0,63eafad399e87039254d1078
38,63eafad399e87039254d1078,1,faucet,38.0,,True,False,0,False,,,faucet,2.0,2.0,6.0,1.0,0.0,63eafad399e87039254d1078
39,63eafad399e87039254d1078,1,ant,39.0,,True,False,0,False,,,ant,2.0,3.0,6.0,1.0,1.0,63eafad399e87039254d1078
40,63eafad399e87039254d1078,1,waterfall,40.0,,True,False,0,False,,,waterfall,2.0,-3.0,6.0,1.0,0.0,63eafad399e87039254d1078
41,63eafad399e87039254d1078,1,bat,41.0,,True,False,0,False,,,bat,2.0,-2.0,6.0,1.0,0.0,63eafad399e87039254d1078
42,63eafad399e87039254d1078,1,gate,42.0,,True,False,0,False,,,gate,2.0,-1.0,6.0,1.0,0.0,63eafad399e87039254d1078
43,63eafad399e87039254d1078,1,dollar,43.0,,True,False,0,False,,,dollar,0.0,0.0,7.0,1.0,0.0,63eafad399e87039254d1078
44,63eafad399e87039254d1078,1,peanut,44.0,,True,False,0,False,,,peanut,0.0,1.0,7.0,1.0,1.0,63eafad399e87039254d1078
45,63eafad399e87039254d1078,1,pig,45.0,,True,False,0,False,,,pig,0.0,2.0,7.0,1.0,1.0,63eafad399e87039254d1078
46,63eafad399e87039254d1078,1,mug,46.0,,True,False,0,False,,,mug,0.0,3.0,7.0,1.0,0.0,63eafad399e87039254d1078
47,63eafad399e87039254d1078,1,pond,47.0,,True,False,0,False,,,pond,0.0,-3.0,7.0,1.0,1.0,63eafad399e87039254d1078
48,63eafad399e87039254d1078,1,lamb,48.0,3.0,True,True,0,False,,,lamb,0.0,-2.0,7.0,1.0,1.0,63eafad399e87039254d1078
49,63eafad399e87039254d1078,1,quarter,49.0,,True,False,0,False,,,quarter,0.0,-1.0,7.0,1.0,0.0,63eafad399e87039254d1078
50,63eafad399e87039254d1078,1,goggle,50.0,,True,False,0,False,,,goggle,2.0,0.0,8.0,1.0,0.0,63eafad399e87039254d1078
51,63eafad399e87039254d1078,1,drawer,51.0,,True,False,0,False,,,drawer,2.0,1.0,8.0,1.0,1.0,63eafad399e87039254d1078
52,63eafad399e87039254d1078,1,land,52.0,4.0,True,True,0,False,,,land,2.0,2.0,8.0,1.0,1.0,63eafad399e87039254d1078
53,63eafad399e87039254d1078,1,table,53.0,,True,False,0,False,,,table,2.0,3.0,8.0,1.0,0.0,63eafad399e87039254d1078
54,63eafad399e87039254d1078,1,bridge,54.0,,True,False,0,False,,,bridge,2.0,4.0,8.0,1.0,0.0,63eafad399e87039254d1078
55,63eafad399e87039254d1078,1,door,55.0,7.0,True,True,0,False,,,door,2.0,5.0,8.0,1.0,1.0,63eafad399e87039254d1078
56,63eafad399e87039254d1078,1,hangar,56.0,,True,False,0,False,,,hangar,2.0,6.0,8.0,1.0,1.0,63eafad399e87039254d1078
57,63eafad399e87039254d1078,1,phone,,9.0,False,True,0,True,,,phone,1.0,1.0,11.0,2.0,1.0,63eafad399e87039254d1078
58,63eafad399e87039254d1078,2,donkey,1.0,9.0,True,True,0,False,,,donkey,2.0,7.0,9.0,2.0,0.0,63eafad399e87039254d1078
59,63eafad399e87039254d1078,2,toe,2.0,,True,False,0,False,,,toe,2.0,8.0,9.0,2.0,0.0,63eafad399e87039254d1078
60,63eafad399e87039254d1078,2,card,3.0,,True,False,0,False,,,card,2.0,-7.0,9.0,2.0,0.0,63eafad399e87039254d1078
61,63eafad399e87039254d1078,2,hat,4.0,,True,False,0,False,,,hat,2.0,-6.0,9.0,2.0,0.0,63eafad399e87039254d1078
62,63eafad399e87039254d1078,2,desert,5.0,,True,False,0,False,,,desert,2.0,-5.0,9.0,2.0,1.0,63eafad399e87039254d1078
63,63eafad399e87039254d1078,2,kiwi,6.0,,True,False,0,False,,,kiwi,2.0,-4.0,9.0,2.0,0.0,63eafad399e87039254d1078
64,63eafad399e87039254d1078,2,trowel,7.0,,True,False,0,False,,,trowel,2.0,-3.0,9.0,2.0,0.0,63eafad399e87039254d1078
65,63eafad399e87039254d1078,2,planet,8.0,,True,False,0,False,,,planet,2.0,-2.0,9.0,2.0,1.0,63eafad399e87039254d1078
66,63eafad399e87039254d1078,2,meadow,9.0,,True,False,0,False,,,meadow,3.0,-1.0,10.0,2.0,1.0,63eafad399e87039254d1078
67,63eafad399e87039254d1078,2,crab,10.0,,True,False,0,False,,,crab,3.0,0.0,10.0,2.0,0.0,63eafad399e87039254d1078
68,63eafad399e87039254d1078,2,bull,11.0,7.0,True,True,0,False,,,bull,3.0,1.0,10.0,2.0,0.0,63eafad399e87039254d1078
69,63eafad399e87039254d1078,2,rat,12.0,,True,False,0,False,,,rat,3.0,2.0,10.0,2.0,1.0,63eafad399e87039254d1078
70,63eafad399e87039254d1078,2,toast,13.0,,True,False,0,False,,,toast,3.0,3.0,10.0,2.0,0.0,63eafad399e87039254d1078
71,63eafad399e87039254d1078,2,dolphin,14.0,,True,False,0,False,,,dolphin,3.0,-2.0,10.0,2.0,1.0,63eafad399e87039254d1078
72,63eafad399e87039254d1078,2,crocodile,15.0,,True,False,0,False,,,crocodile,3.0,-1.0,10.0,2.0,0.0,63eafad399e87039254d1078
73,63eafad399e87039254d1078,2,deer,16.0,3.0,True,True,0,False,,,deer,1.0,0.0,11.0,2.0,0.0,63eafad399e87039254d1078
74,63eafad399e87039254d1078,2,phone,17.0,,True,False,0,False,,,phone,1.0,1.0,11.0,2.0,1.0,63eafad399e87039254d1078
75,63eafad399e87039254d1078,2,boat,18.0,,True,False,0,False,,,boat,1.0,2.0,11.0,2.0,1.0,63eafad399e87039254d1078
76,63eafad399e87039254d1078,2,elephant,19.0,,True,False,0,False,,,elephant,1.0,3.0,11.0,2.0,1.0,63eafad399e87039254d1078
77,63eafad399e87039254d1078,2,cart,20.0,5.0,True,True,0,False,,,cart,1.0,-3.0,11.0,2.0,1.0,63eafad399e87039254d1078
78,63eafad399e87039254d1078,2,panda,21.0,,True,False,0,False,,,panda,1.0,-2.0,11.0,2.0,1.0,63eafad399e87039254d1078
79,63eafad399e87039254d1078,2,foot,22.0,,True,False,0,False,,,foot,1.0,-1.0,11.0,2.0,1.0,63eafad399e87039254d1078
80,63eafad399e87039254d1078,2,owl,23.0,2.0,True,True,0,False,,,owl,2.0,0.0,12.0,2.0,0.0,63eafad399e87039254d1078
81,63eafad399e87039254d1078,2,reef,24.0,,True,False,0,False,,,reef,2.0,1.0,12.0,2.0,1.0,63eafad399e87039254d1078
82,63eafad399e87039254d1078,2,plate,25.0,,True,False,0,False,,,plate,2.0,2.0,12.0,2.0,1.0,63eafad399e87039254d1078
83,63eafad399e87039254d1078,2,goose,26.0,,True,False,0,False,,,goose,2.0,3.0,12.0,2.0,1.0,63eafad399e87039254d1078
84,63eafad399e87039254d1078,2,bike,27.0,,True,False,0,False,,,bike,2.0,-3.0,12.0,2.0,0.0,63eafad399e87039254d1078
85,63eafad399e87039254d1078,2,dock,28.0,,True,False,0,False,,,dock,2.0,-2.0,12.0,2.0,1.0,63eafad399e87039254d1078
86,63eafad399e87039254d1078,2,oak,29.0,,True,False,0,False,,,oak,0.0,-1.0,13.0,2.0,1.0,63eafad399e87039254d1078
87,63eafad399e87039254d1078,2,puppy,30.0,,True,False,0,False,,,puppy,0.0,0.0,13.0,2.0,0.0,63eafad399e87039254d1078
88,63eafad399e87039254d1078,2,harmonica,31.0,,True,False,0,False,,,harmonica,0.0,1.0,13.0,2.0,1.0,63eafad399e87039254d1078
89,63eafad399e87039254d1078,2,muffin,32.0,,True,False,0,False,,,muffin,0.0,2.0,13.0,2.0,0.0,63eafad399e87039254d1078
90,63eafad399e87039254d1078,2,van,33.0,,True,False,0,False,,,van,0.0,3.0,13.0,2.0,0.0,63eafad399e87039254d1078
91,63eafad399e87039254d1078,2,giraffe,34.0,,True,False,0,False,,,giraffe,0.0,-2.0,13.0,2.0,1.0,63eafad399e87039254d1078
92,63eafad399e87039254d1078,2,ship,35.0,,True,False,0,False,,,ship,0.0,-1.0,13.0,2.0,1.0,63eafad399e87039254d1078
93,63eafad399e87039254d1078,2,nose,36.0,,True,False,0,False,,,nose,1.0,0.0,14.0,2.0,0.0,63eafad399e87039254d1078
94,63eafad399e87039254d1078,2,throne,37.0,,True,False,0,False,,,throne,1.0,1.0,14.0,2.0,1.0,63eafad399e87039254d1078
95,63eafad399e87039254d1078,2,cloud,38.0,8.0,True,True,0,False,,,cloud,1.0,2.0,14.0,2.0,1.0,63eafad399e87039254d1078
96,63eafad399e87039254d1078,2,funnel,39.0,,True,False,0,False,,,funnel,1.0,3.0,14.0,2.0,1.0,63eafad399e87039254d1078
97,63eafad399e87039254d1078,2,cliff,40.0,,True,False,0,False,,,cliff,1.0,-3.0,14.0,2.0,1.0,63eafad399e87039254d1078
98,63eafad399e87039254d1078,2,soap,41.0,,True,False,0,False,,,soap,1.0,-2.0,14.0,2.0,1.0,63eafad399e87039254d1078
99,63eafad399e87039254d1078,2,headphones,42.0,,True,False,0,False,,,headphones,3.0,-1.0,15.0,2.0,1.0,63eafad399e87039254d1078
100,63eafad399e87039254d1078,2,mitten,43.0,,True,False,0,False,,,mitten,3.0,0.0,15.0,2.0,0.0,63eafad399e87039254d1078
101,63eafad399e87039254d1078,2,whale,44.0,4.0,True,True,0,False,,,whale,3.0,1.0,15.0,2.0,0.0,63eafad399e87039254d1078
102,63eafad399e87039254d1078,2,sandal,45.0,,True,False,0,False,,,sandal,3.0,2.0,15.0,2.0,0.0,63eafad399e87039254d1078
103,63eafad399e87039254d1078,2,toad,46.0,,True,False,0,False,,,toad,3.0,3.0,15.0,2.0,1.0,63eafad399e87039254d1078
104,63eafad399e87039254d1078,2,rattle,47.0,,True,False,0,False,,,rattle,3.0,-2.0,15.0,2.0,1.0,63eafad399e87039254d1078
105,63eafad399e87039254d1078,2,penny,48.0,,True,False,0,False,,,penny,3.0,-1.0,15.0,2.0,1.0,63eafad399e87039254d1078
106,63eafad399e87039254d1078,2,desk,49.0,,True,False,0,False,,,desk,0.0,0.0,16.0,2.0,0.0,63eafad399e87039254d1078
107,63eafad399e87039254d1078,2,cookie,50.0,,True,False,0,False,,,cookie,0.0,1.0,16.0,2.0,1.0,63eafad399e87039254d1078
108,63eafad399e87039254d1078,2,slipper,51.0,,True,False,0,False,,,slipper,0.0,2.0,16.0,2.0,1.0,63eafad399e87039254d1078
109,63eafad399e87039254d1078,2,camel,52.0,,True,False,0,False,,,camel,0.0,3.0,16.0,2.0,1.0,63eafad399e87039254d1078
110,63eafad399e87039254d1078,2,human,53.0,6.0,True,True,0,False,,,human,0.0,4.0,16.0,2.0,1.0,63eafad399e87039254d1078
111,63eafad399e87039254d1078,2,glasses,54.0,,True,False,0,False,,,glasses,0.0,-4.0,16.0,2.0,1.0,63eafad399e87039254d1078
112,63eafad399e87039254d1078,2,trout,55.0,,True,False,0,False,,,trout,0.0,-3.0,16.0,2.0,1.0,63eafad399e87039254d1078
113,63eafad399e87039254d1078,2,match,56.0,1.0,True,True,0,False,,,match,0.0,-2.0,16.0,2.0,1.0,63eafad399e87039254d1078
114,63eafad399e87039254d1078,3,shovel,1.0,12.0,True,True,0,False,,,shovel,1.0,-1.0,17.0,3.0,1.0,63eafad399e87039254d1078
115,63eafad399e87039254d1078,3,letter,2.0,,True,False,0,False,,,letter,1.0,0.0,17.0,3.0,0.0,63eafad399e87039254d1078
116,63eafad399e87039254d1078,3,stool,3.0,,True,False,0,False,,,stool,1.0,1.0,17.0,3.0,1.0,63eafad399e87039254d1078
117,63eafad399e87039254d1078,3,redwood,4.0,,True,False,0,False,,,redwood,1.0,2.0,17.0,3.0,0.0,63eafad399e87039254d1078
118,63eafad399e87039254d1078,3,paperclip,5.0,,True,False,0,False,,,paperclip,1.0,3.0,17.0,3.0,0.0,63eafad399e87039254d1078
119,63eafad399e87039254d1078,3,lip,6.0,,True,False,0,False,,,lip,1.0,-3.0,17.0,3.0,1.0,63eafad399e87039254d1078
120,63eafad399e87039254d1078,3,oar,7.0,,True,False,0,False,,,oar,1.0,-2.0,17.0,3.0,0.0,63eafad399e87039254d1078
121,63eafad399e87039254d1078,3,bear,8.0,,True,False,0,False,,,bear,1.0,-1.0,17.0,3.0,1.0,63eafad399e87039254d1078
122,63eafad399e87039254d1078,3,kayak,9.0,11.0,True,True,0,False,,,kayak,2.0,0.0,18.0,3.0,0.0,63eafad399e87039254d1078
123,63eafad399e87039254d1078,3,tree,10.0,,True,False,0,False,,,tree,2.0,1.0,18.0,3.0,0.0,63eafad399e87039254d1078
124,63eafad399e87039254d1078,3,fort,11.0,,True,False,0,False,,,fort,2.0,2.0,18.0,3.0,1.0,63eafad399e87039254d1078
125,63eafad399e87039254d1078,3,seat,12.0,,True,False,0,False,,,seat,2.0,3.0,18.0,3.0,0.0,63eafad399e87039254d1078
126,63eafad399e87039254d1078,3,flea,13.0,,True,False,0,False,,,flea,2.0,-3.0,18.0,3.0,0.0,63eafad399e87039254d1078
127,63eafad399e87039254d1078,3,star,14.0,9.0,True,True,0,False,,,star,2.0,-2.0,18.0,3.0,1.0,63eafad399e87039254d1078
128,63eafad399e87039254d1078,3,nest,15.0,,True,False,0,False,,,nest,2.0,-1.0,18.0,3.0,1.0,63eafad399e87039254d1078
129,63eafad399e87039254d1078,3,purse,16.0,,True,False,0,False,,,purse,0.0,0.0,19.0,3.0,0.0,63eafad399e87039254d1078
130,63eafad399e87039254d1078,3,finch,17.0,,True,False,0,False,,,finch,0.0,1.0,19.0,3.0,1.0,63eafad399e87039254d1078
131,63eafad399e87039254d1078,3,mouse,18.0,,True,False,0,False,,,mouse,0.0,2.0,19.0,3.0,0.0,63eafad399e87039254d1078
132,63eafad399e87039254d1078,3,hose,19.0,2.0,True,True,0,False,,,hose,0.0,3.0,19.0,3.0,0.0,63eafad399e87039254d1078
133,63eafad399e87039254d1078,3,sage,20.0,7.0,True,True,0,False,,,sage,0.0,-2.0,19.0,3.0,0.0,63eafad399e87039254d1078
134,63eafad399e87039254d1078,3,floss,21.0,10.0,True,True,0,False,,,floss,0.0,-1.0,19.0,3.0,1.0,63eafad399e87039254d1078
135,63eafad399e87039254d1078,3,gerbil,22.0,,True,False,0,False,,,gerbil,1.0,0.0,20.0,3.0,0.0,63eafad399e87039254d1078
136,63eafad399e87039254d1078,3,seed,23.0,5.0,True,True,0,False,,,seed,1.0,1.0,20.0,3.0,1.0,63eafad399e87039254d1078
137,63eafad399e87039254d1078,3,pub,24.0,,True,False,0,False,,,pub,1.0,2.0,20.0,3.0,1.0,63eafad399e87039254d1078
138,63eafad399e87039254d1078,3,bank,25.0,3.0,True,True,0,False,,,bank,1.0,3.0,20.0,3.0,0.0,63eafad399e87039254d1078
139,63eafad399e87039254d1078,3,date,26.0,,True,False,0,False,,,date,1.0,-3.0,20.0,3.0,0.0,63eafad399e87039254d1078
140,63eafad399e87039254d1078,3,brush,27.0,,True,False,0,False,,,brush,1.0,-2.0,20.0,3.0,1.0,63eafad399e87039254d1078
141,63eafad399e87039254d1078,3,pinecone,28.0,,True,False,0,False,,,pinecone,1.0,-1.0,20.0,3.0,0.0,63eafad399e87039254d1078
142,63eafad399e87039254d1078,3,pretzel,29.0,,True,False,0,False,,,pretzel,3.0,0.0,21.0,3.0,0.0,63eafad399e87039254d1078
143,63eafad399e87039254d1078,3,stairs,30.0,8.0,True,True,0,False,,,stairs,3.0,1.0,21.0,3.0,1.0,63eafad399e87039254d1078
144,63eafad399e87039254d1078,3,flamingo,31.0,,True,False,0,False,,,flamingo,3.0,2.0,21.0,3.0,0.0,63eafad399e87039254d1078
145,63eafad399e87039254d1078,3,piano,32.0,,True,False,0,False,,,piano,3.0,3.0,21.0,3.0,1.0,63eafad399e87039254d1078
146,63eafad399e87039254d1078,3,lace,33.0,,True,False,0,False,,,lace,3.0,4.0,21.0,3.0,0.0,63eafad399e87039254d1078
147,63eafad399e87039254d1078,3,castle,34.0,,True,False,0,False,,,castle,3.0,-4.0,21.0,3.0,1.0,63eafad399e87039254d1078
148,63eafad399e87039254d1078,3,boy,35.0,,True,False,0,False,,,boy,3.0,-3.0,21.0,3.0,0.0,63eafad399e87039254d1078
149,63eafad399e87039254d1078,3,egg,36.0,,True,False,0,False,,,egg,3.0,-2.0,21.0,3.0,1.0,63eafad399e87039254d1078
150,63eafad399e87039254d1078,3,peach,37.0,,True,False,0,False,,,peach,0.0,-1.0,22.0,3.0,1.0,63eafad399e87039254d1078
151,63eafad399e87039254d1078,3,glacier,38.0,4.0,True,True,0,False,,,glacier,0.0,0.0,22.0,3.0,0.0,63eafad399e87039254d1078
152,63eafad399e87039254d1078,3,mint,39.0,,True,False,0,False,,,mint,0.0,1.0,22.0,3.0,0.0,63eafad399e87039254d1078
153,63eafad399e87039254d1078,3,easel,40.0,,True,False,0,False,,,easel,0.0,2.0,22.0,3.0,0.0,63eafad399e87039254d1078
154,63eafad399e87039254d1078,3,glass,41.0,,True,False,0,False,,,glass,0.0,-2.0,22.0,3.0,1.0,63eafad399e87039254d1078
155,63eafad399e87039254d1078,3,dime,42.0,,True,False,0,False,,,dime,0.0,-1.0,22.0,3.0,1.0,63eafad399e87039254d1078
156,63eafad399e87039254d1078,3,fig,43.0,,True,False,0,False,,,fig,3.0,0.0,23.0,3.0,0.0,63eafad399e87039254d1078
157,63eafad399e87039254d1078,3,tablet,44.0,,True,False,0,False,,,tablet,3.0,1.0,23.0,3.0,0.0,63eafad399e87039254d1078
158,63eafad399e87039254d1078,3,skunk,45.0,,True,False,0,False,,,skunk,3.0,2.0,23.0,3.0,0.0,63eafad399e87039254d1078
159,63eafad399e87039254d1078,3,sword,46.0,,True,False,0,False,,,sword,3.0,3.0,23.0,3.0,0.0,63eafad399e87039254d1078
160,63eafad399e87039254d1078,3,oyster,47.0,,True,False,0,False,,,oyster,3.0,-3.0,23.0,3.0,1.0,63eafad399e87039254d1078
161,63eafad399e87039254d1078,3,woman,48.0,,True,False,0,False,,,woman,3.0,-2.0,23.0,3.0,1.0,63eafad399e87039254d1078
162,63eafad399e87039254d1078,3,hamster,49.0,,True,False,0,False,,,hamster,3.0,-1.0,23.0,3.0,0.0,63eafad399e87039254d1078
163,63eafad399e87039254d1078,3,jail,50.0,6.0,True,True,0,False,,,jail,2.0,0.0,24.0,3.0,0.0,63eafad399e87039254d1078
164,63eafad399e87039254d1078,3,necklace,51.0,,True,False,0,False,,,necklace,2.0,1.0,24.0,3.0,0.0,63eafad399e87039254d1078
165,63eafad399e87039254d1078,3,candle,52.0,,True,False,0,False,,,candle,2.0,2.0,24.0,3.0,1.0,63eafad399e87039254d1078
166,63eafad399e87039254d1078,3,donut,53.0,,True,False,0,False,,,donut,2.0,3.0,24.0,3.0,0.0,63eafad399e87039254d1078
167,63eafad399e87039254d1078,3,barn,54.0,,True,False,0,False,,,barn,2.0,4.0,24.0,3.0,0.0,63eafad399e87039254d1078
168,63eafad399e87039254d1078,3,pebble,55.0,,True,False,0,False,,,pebble,2.0,-4.0,24.0,3.0,1.0,63eafad399e87039254d1078
169,63eafad399e87039254d1078,3,wolf,56.0,1.0,True,True,0,False,,,wolf,2.0,-3.0,24.0,3.0,1.0,63eafad399e87039254d1078
170,63eafad399e87039254d1078,3,crab,,13.0,False,True,0,True,2.0,10.0,crab,3.0,0.0,10.0,2.0,0.0,63eafad399e87039254d1078
171,63eafad399e87039254d1078,4,hotdog,1.0,,True,False,0,False,,,hotdog,0.0,-2.0,25.0,4.0,1.0,63eafad399e87039254d1078
172,63eafad399e87039254d1078,4,leopard,2.0,1.0,True,True,0,False,,,leopard,0.0,-1.0,25.0,4.0,1.0,63eafad399e87039254d1078
173,63eafad399e87039254d1078,4,hen,3.0,,True,False,0,False,,,hen,0.0,0.0,25.0,4.0,0.0,63eafad399e87039254d1078
174,63eafad399e87039254d1078,4,shoe,4.0,,True,False,0,False,,,shoe,0.0,1.0,25.0,4.0,1.0,63eafad399e87039254d1078
175,63eafad399e87039254d1078,4,can,5.0,,True,False,0,False,,,can,0.0,2.0,25.0,4.0,0.0,63eafad399e87039254d1078
176,63eafad399e87039254d1078,4,asparagus,6.0,,True,False,0,False,,,asparagus,0.0,3.0,25.0,4.0,0.0,63eafad399e87039254d1078
177,63eafad399e87039254d1078,4,grape,7.0,,True,False,0,False,,,grape,0.0,-2.0,25.0,4.0,1.0,63eafad399e87039254d1078
178,63eafad399e87039254d1078,4,bun,8.0,,True,False,0,False,,,bun,0.0,-1.0,25.0,4.0,0.0,63eafad399e87039254d1078
179,63eafad399e87039254d1078,4,coin,9.0,6.0,True,True,0,False,,,coin,2.0,0.0,26.0,4.0,0.0,63eafad399e87039254d1078
180,63eafad399e87039254d1078,4,coin,9.0,15.0,False,True,1,False,,,coin,2.0,0.0,26.0,4.0,0.0,63eafad399e87039254d1078
181,63eafad399e87039254d1078,4,onion,10.0,14.0,True,True,0,False,,,onion,2.0,1.0,26.0,4.0,0.0,63eafad399e87039254d1078
182,63eafad399e87039254d1078,4,sink,11.0,10.0,True,True,0,False,,,sink,2.0,2.0,26.0,4.0,0.0,63eafad399e87039254d1078
183,63eafad399e87039254d1078,4,sheep,12.0,,True,False,0,False,,,sheep,2.0,3.0,26.0,4.0,0.0,63eafad399e87039254d1078
184,63eafad399e87039254d1078,4,spoon,13.0,,True,False,0,False,,,spoon,2.0,-3.0,26.0,4.0,0.0,63eafad399e87039254d1078
185,63eafad399e87039254d1078,4,tray,14.0,,True,False,0,False,,,tray,2.0,-2.0,26.0,4.0,0.0,63eafad399e87039254d1078
186,63eafad399e87039254d1078,4,staple,15.0,,True,False,0,False,,,staple,0.0,-1.0,27.0,4.0,1.0,63eafad399e87039254d1078
187,63eafad399e87039254d1078,4,moose,16.0,5.0,True,True,0,False,,,moose,0.0,0.0,27.0,4.0,0.0,63eafad399e87039254d1078
188,63eafad399e87039254d1078,4,mite,17.0,,True,False,0,False,,,mite,0.0,1.0,27.0,4.0,0.0,63eafad399e87039254d1078
189,63eafad399e87039254d1078,4,man,18.0,,True,False,0,False,,,man,0.0,2.0,27.0,4.0,0.0,63eafad399e87039254d1078
190,63eafad399e87039254d1078,4,shed,19.0,,True,False,0,False,,,shed,0.0,3.0,27.0,4.0,1.0,63eafad399e87039254d1078
191,63eafad399e87039254d1078,4,cashew,20.0,,True,False,0,False,,,cashew,0.0,-3.0,27.0,4.0,0.0,63eafad399e87039254d1078
192,63eafad399e87039254d1078,4,radish,21.0,,True,False,0,False,,,radish,0.0,-2.0,27.0,4.0,1.0,63eafad399e87039254d1078
